order_id,order_date,customer_id,channel,sku,quantity,unit_price,discount_pct,line_total
O004750,2024-11-20,C0119,phone,PW-0061,3,8.97,0.014,26.55
O004750,2024-11-20,C0119,phone,PW-0075,5,19.36,0.014,95.49
O004750,2024-11-20,C0119,phone,PW-0039,4,104.74,0.014,413.3
O005168,2024-11-20,C0128,online,PW-0099,2,10.88,0.048,20.71
O005168,2024-11-20,C0128,online,PW-0120,1,33.43,0.048,31.82
O005168,2024-11-20,C0128,online,PW-0004,1,87.75,0.048,83.53
O005168,2024-11-20,C0128,online,PW-0008,1,33.84,0.048,32.21
O006624,2024-11-20,C0160,rep,PW-0053,3,14.38,0.106,38.55
O006624,2024-11-20,C0160,rep,PW-0032,6,34.89,0.106,187.07
O006624,2024-11-20,C0160,rep,PW-0031,3,12.67,0.106,33.97
O006624,2024-11-20,C0160,rep,PW-0106,3,6.92,0.106,18.55
O006624,2024-11-20,C0160,rep,PW-0006,3,7.73,0.106,20.72
O006624,2024-11-20,C0160,rep,PW-0112,9,8.94,0.106,71.9
O006624,2024-11-20,C0160,rep,PW-0041,10,10.8,0.106,96.51
O006624,2024-11-20,C0160,rep,PW-0069,3,7.15,0.106,19.17
O006625,2024-11-20,C0160,phone,PW-0042,11,20.4,0.0,224.4
O006625,2024-11-20,C0160,phone,PW-0029,17,8.25,0.0,140.25
O006625,2024-11-20,C0160,phone,PW-0113,9,5.48,0.0,49.32
O006625,2024-11-20,C0160,phone,PW-0038,9,21.66,0.0,194.94
O006625,2024-11-20,C0160,phone,PW-0007,5,63.84,0.0,319.2
O006711,2024-11-20,C0161,online,PW-0049,5,30.18,0.0,150.9
O006711,2024-11-20,C0161,online,PW-0024,8,93.78,0.0,750.24
O006711,2024-11-20,C0161,online,PW-0045,7,19.22,0.0,134.54
O006711,2024-11-20,C0161,online,PW-0109,11,46.33,0.0,509.63
O006711,2024-11-20,C0161,online,PW-0060,8,44.53,0.0,356.24
O006711,2024-11-20,C0161,online,PW-0113,2,5.48,0.0,10.96
O007709,2024-11-20,C0183,phone,PW-0116,1,29.49,0.02,28.9
O007709,2024-11-20,C0183,phone,PW-0028,1,35.75,0.02,35.04
O007709,2024-11-20,C0183,phone,PW-0041,1,10.8,0.02,10.58
O007709,2024-11-20,C0183,phone,PW-0047,3,8.26,0.02,24.29
O007709,2024-11-20,C0183,phone,PW-0110,1,7.04,0.02,6.9
O009433,2024-11-20,C0213,rep,PW-0042,18,20.4,0.116,324.72
O009433,2024-11-20,C0213,rep,PW-0004,2,87.75,0.116,155.19
O009433,2024-11-20,C0213,rep,PW-0045,7,19.22,0.116,118.97
O009433,2024-11-20,C0213,rep,PW-0034,16,13.01,0.116,184.08
O009433,2024-11-20,C0213,rep,PW-0019,11,9.73,0.116,94.65
O009781,2024-11-20,C0220,online,PW-0102,1,12.96,0.062,12.15
O009781,2024-11-20,C0220,online,PW-0044,1,12.9,0.062,12.1
O009781,2024-11-20,C0220,online,PW-0026,1,26.87,0.062,25.2
O010018,2024-11-20,C0224,phone,PW-0057,1,28.05,0.048,26.71
O010018,2024-11-20,C0224,phone,PW-0029,1,8.25,0.048,7.85
O010018,2024-11-20,C0224,phone,PW-0031,2,12.67,0.048,24.13
O010018,2024-11-20,C0224,phone,PW-0043,1,12.0,0.048,11.43
O010018,2024-11-20,C0224,phone,PW-0036,1,14.0,0.048,13.33
O010018,2024-11-20,C0224,phone,PW-0052,2,21.67,0.048,41.26
O010018,2024-11-20,C0224,phone,PW-0035,1,9.06,0.048,8.63
O010018,2024-11-20,C0224,phone,PW-0105,1,8.33,0.048,7.93
O010469,2024-11-20,C0232,online,PW-0036,1,14.0,0.02,13.72
O010469,2024-11-20,C0232,online,PW-0037,1,118.04,0.02,115.64
O010469,2024-11-20,C0232,online,PW-0060,1,44.53,0.02,43.63
O010597,2024-11-20,C0237,online,PW-0005,1,7.82,0.028,7.6
O010597,2024-11-20,C0237,online,PW-0068,1,7.98,0.028,7.76
O010646,2024-11-20,C0238,rep,PW-0099,4,10.88,0.19,35.24
O011548,2024-11-20,C0259,rep,PW-0052,8,21.67,0.082,159.07
O011548,2024-11-20,C0259,rep,PW-0031,21,12.67,0.082,244.13
O011548,2024-11-20,C0259,rep,PW-0053,12,14.38,0.082,158.33
O011548,2024-11-20,C0259,rep,PW-0091,16,11.02,0.082,161.78
O011958,2024-11-20,C0266,phone,PW-0068,1,7.98,0.0,7.98
O011958,2024-11-20,C0266,phone,PW-0005,4,7.82,0.0,31.28
O011958,2024-11-20,C0266,phone,PW-0083,1,6.83,0.0,6.83
O011958,2024-11-20,C0266,phone,PW-0002,1,8.48,0.0,8.48
O012104,2024-11-20,C0271,online,PW-0104,4,9.81,0.0,39.24
O012104,2024-11-20,C0271,online,PW-0010,3,80.88,0.0,242.64
O012104,2024-11-20,C0271,online,PW-0095,9,28.0,0.0,252.0
O012785,2024-11-20,C0285,online,PW-0054,1,36.39,0.09,33.12
O012785,2024-11-20,C0285,online,PW-0116,1,29.49,0.09,26.84
O012785,2024-11-20,C0285,online,PW-0066,1,13.92,0.09,12.67
O012785,2024-11-20,C0285,online,PW-0060,2,44.53,0.09,81.05
O013250,2024-11-20,C0299,rep,PW-0109,8,46.33,0.121,325.98
O013250,2024-11-20,C0299,rep,PW-0019,6,9.73,0.121,51.34
O013250,2024-11-20,C0299,rep,PW-0014,3,12.14,0.121,32.03
O013250,2024-11-20,C0299,rep,PW-0113,7,5.48,0.121,33.74
O014344,2024-11-20,C0320,online,PW-0116,1,29.49,0.027,28.69
O014344,2024-11-20,C0320,online,PW-0021,1,54.06,0.027,52.59
O014344,2024-11-20,C0320,online,PW-0119,1,36.67,0.027,35.67
O014344,2024-11-20,C0320,online,PW-0041,1,10.8,0.027,10.51
O014344,2024-11-20,C0320,online,PW-0117,1,30.69,0.027,29.86
O014344,2024-11-20,C0320,online,PW-0104,2,9.81,0.027,19.09
O014344,2024-11-20,C0320,online,PW-0085,1,51.95,0.027,50.54
O014344,2024-11-20,C0320,online,PW-0120,1,33.43,0.027,32.52
O014690,2024-11-20,C0326,phone,PW-0049,4,30.18,0.0,120.72
O016970,2024-11-20,C0377,phone,PW-0099,1,10.88,0.068,10.14
O016970,2024-11-20,C0377,phone,PW-0115,1,17.96,0.068,16.73
O016970,2024-11-20,C0377,phone,PW-0023,3,19.03,0.068,53.18
O016970,2024-11-20,C0377,phone,PW-0069,1,7.15,0.068,6.66
O016970,2024-11-20,C0377,phone,PW-0029,1,8.25,0.068,7.69
O016970,2024-11-20,C0377,phone,PW-0026,3,26.87,0.068,75.09
O016970,2024-11-20,C0377,phone,PW-0004,2,87.75,0.068,163.49
O017013,2024-11-20,C0378,rep,PW-0117,4,30.69,0.148,104.61
O017013,2024-11-20,C0378,rep,PW-0036,5,14.0,0.148,59.65
O017013,2024-11-20,C0378,rep,PW-0007,8,63.84,0.148,435.23
O017468,2024-11-20,C0390,phone,PW-0116,4,29.49,0.0,117.96
O017468,2024-11-20,C0390,phone,PW-0087,4,20.54,0.0,82.16
O017829,2024-11-20,C0397,phone,PW-0031,3,12.67,0.0,38.01
O017829,2024-11-20,C0397,phone,PW-0108,7,7.56,0.0,52.92
O017829,2024-11-20,C0397,phone,PW-0093,6,61.31,0.0,367.86
O017829,2024-11-20,C0397,phone,PW-0008,5,33.84,0.0,169.2
O017829,2024-11-20,C0397,phone,PW-0039,1,104.74,0.0,104.74
O019039,2024-11-20,C0424,online,PW-0094,1,116.95,0.002,116.75
O019039,2024-11-20,C0424,online,PW-0001,1,11.36,0.002,11.34
O020842,2024-11-20,C0469,online,PW-0066,1,13.92,0.038,13.39
O020842,2024-11-20,C0469,online,PW-0118,1,15.01,0.038,14.44
O021461,2024-11-20,C0481,rep,PW-0103,4,46.82,0.172,155.04
O021461,2024-11-20,C0481,rep,PW-0015,4,67.01,0.172,221.89
O021461,2024-11-20,C0481,rep,PW-0114,3,14.68,0.172,36.46
O021461,2024-11-20,C0481,rep,PW-0096,2,61.07,0.172,101.11
O021461,2024-11-20,C0481,rep,PW-0105,2,8.33,0.172,13.79
O021461,2024-11-20,C0481,rep,PW-0117,10,30.69,0.172,254.06
O021461,2024-11-20,C0481,rep,PW-0019,5,9.73,0.172,40.27
O021611,2024-11-20,C0485,online,PW-0026,1,26.87,0.056,25.35
O021731,2024-11-20,C0489,online,PW-0045,1,19.22,0.092,17.45
O021816,2024-11-20,C0491,phone,PW-0106,5,6.92,0.053,32.77
O021816,2024-11-20,C0491,phone,PW-0011,5,50.32,0.053,238.31
O021816,2024-11-20,C0491,phone,PW-0108,10,7.56,0.053,71.61
O021818,2024-11-20,C0491,rep,PW-0022,9,91.45,0.088,750.45
O021818,2024-11-20,C0491,rep,PW-0076,14,33.13,0.088,422.91
O021818,2024-11-20,C0491,rep,PW-0118,8,15.01,0.088,109.49
O021818,2024-11-20,C0491,rep,PW-0090,11,163.87,0.088,1643.57
O021818,2024-11-20,C0491,rep,PW-0109,14,46.33,0.088,591.41
O022244,2024-11-20,C0499,online,PW-0070,5,22.02,0.037,106.05
O022244,2024-11-20,C0499,online,PW-0066,1,13.92,0.037,13.41
O022244,2024-11-20,C0499,online,PW-0019,2,9.73,0.037,18.74
O022244,2024-11-20,C0499,online,PW-0029,3,8.25,0.037,23.84
O022515,2024-11-20,C0508,phone,PW-0020,4,9.81,0.003,39.1
O022515,2024-11-20,C0508,phone,PW-0044,3,12.9,0.003,38.57
O022515,2024-11-20,C0508,phone,PW-0072,3,39.77,0.003,118.9
O022613,2024-11-20,C0510,rep,PW-0071,4,44.55,0.125,155.93
O023836,2024-11-20,C0542,online,PW-0092,1,88.65,0.004,88.29
O023836,2024-11-20,C0542,online,PW-0073,1,21.74,0.004,21.65
O023836,2024-11-20,C0542,online,PW-0084,1,10.74,0.004,10.7
O024158,2024-11-20,C0549,phone,PW-0042,2,20.4,0.0,40.8
O024158,2024-11-20,C0549,phone,PW-0033,5,21.37,0.0,106.85
O024158,2024-11-20,C0549,phone,PW-0005,4,7.82,0.0,31.28
O024158,2024-11-20,C0549,phone,PW-0002,4,8.48,0.0,33.92
O024455,2024-11-20,C0554,online,PW-0073,6,21.74,0.028,126.75
O024455,2024-11-20,C0554,online,PW-0001,1,11.36,0.028,11.04
O024455,2024-11-20,C0554,online,PW-0009,2,8.76,0.028,17.02
O024455,2024-11-20,C0554,online,PW-0084,3,10.74,0.028,31.31
O024915,2024-11-20,C0564,online,PW-0028,1,35.75,0.083,32.8
O025119,2024-11-20,C0568,rep,PW-0105,3,8.33,0.201,19.98
O025119,2024-11-20,C0568,rep,PW-0108,3,7.56,0.201,18.13
O025119,2024-11-20,C0568,rep,PW-0038,3,21.66,0.201,51.95
O025256,2024-11-20,C0572,online,PW-0086,1,7.94,0.053,7.52
O025256,2024-11-20,C0572,online,PW-0047,1,8.26,0.053,7.82
O025256,2024-11-20,C0572,online,PW-0066,1,13.92,0.053,13.18
O025256,2024-11-20,C0572,online,PW-0073,1,21.74,0.053,20.58
O025607,2024-11-20,C0579,phone,PW-0053,3,14.38,0.0,43.14
O025607,2024-11-20,C0579,phone,PW-0106,1,6.92,0.0,6.92
O025607,2024-11-20,C0579,phone,PW-0058,3,24.57,0.0,73.71
O025607,2024-11-20,C0579,phone,PW-0035,2,9.06,0.0,18.12
O025607,2024-11-20,C0579,phone,PW-0048,1,25.85,0.0,25.85
O027012,2024-11-20,C0609,online,PW-0037,1,118.04,0.039,113.49
O027012,2024-11-20,C0609,online,PW-0081,1,10.94,0.039,10.52
O027012,2024-11-20,C0609,online,PW-0044,1,12.9,0.039,12.4
O027012,2024-11-20,C0609,online,PW-0007,1,63.84,0.039,61.38
O027012,2024-11-20,C0609,online,PW-0045,2,19.22,0.039,36.96
O027012,2024-11-20,C0609,online,PW-0049,1,30.18,0.039,29.02
O027012,2024-11-20,C0609,online,PW-0061,1,8.97,0.039,8.62
O027012,2024-11-20,C0609,online,PW-0024,1,93.78,0.039,90.17
O027363,2024-11-20,C0620,online,PW-0015,3,67.01,0.0,201.03
O027957,2024-11-20,C0635,rep,PW-0088,9,33.75,0.129,264.5
O028260,2024-11-20,C0642,online,PW-0087,2,20.54,0.0,41.08
O028260,2024-11-20,C0642,online,PW-0078,1,19.98,0.0,19.98
O028730,2024-11-20,C0653,online,PW-0005,2,7.82,0.043,14.96
O028730,2024-11-20,C0653,online,PW-0041,1,10.8,0.043,10.33
O028730,2024-11-20,C0653,online,PW-0053,1,14.38,0.043,13.76
O028730,2024-11-20,C0653,online,PW-0001,1,11.36,0.043,10.87
O028730,2024-11-20,C0653,online,PW-0058,1,24.57,0.043,23.51
O028730,2024-11-20,C0653,online,PW-0059,1,17.36,0.043,16.61
O028813,2024-11-20,C0654,phone,PW-0015,4,67.01,0.018,263.1
O028813,2024-11-20,C0654,phone,PW-0016,2,23.22,0.018,45.58
O028813,2024-11-20,C0654,phone,PW-0117,3,30.69,0.018,90.37
O028972,2024-11-20,C0655,rep,PW-0106,11,6.92,0.199,60.94
O028972,2024-11-20,C0655,rep,PW-0058,12,24.57,0.199,236.05
O028972,2024-11-20,C0655,rep,PW-0037,8,118.04,0.199,756.01
O028972,2024-11-20,C0655,rep,PW-0117,9,30.69,0.199,221.13
O029092,2024-11-20,C0656,rep,PW-0103,12,46.82,0.081,516.16
O029092,2024-11-20,C0656,rep,PW-0116,27,29.49,0.081,731.49
O029092,2024-11-20,C0656,rep,PW-0002,9,8.48,0.081,70.11
O029093,2024-11-20,C0656,online,PW-0079,1,20.73,0.089,18.89
O029093,2024-11-20,C0656,online,PW-0110,1,7.04,0.089,6.42
O029093,2024-11-20,C0656,online,PW-0118,1,15.01,0.089,13.68
O031249,2024-11-20,C0704,rep,PW-0054,8,36.39,0.169,241.99
O031249,2024-11-20,C0704,rep,PW-0048,11,25.85,0.169,236.36
O031249,2024-11-20,C0704,rep,PW-0116,3,29.49,0.169,73.54
O031249,2024-11-20,C0704,rep,PW-0055,4,67.63,0.169,224.87
O031249,2024-11-20,C0704,rep,PW-0024,2,93.78,0.169,155.91
O031249,2024-11-20,C0704,rep,PW-0013,2,75.34,0.169,125.25
O032430,2024-11-20,C0725,online,PW-0050,1,36.02,0.097,32.54
O032430,2024-11-20,C0725,online,PW-0088,2,33.75,0.097,60.97
O033633,2024-11-20,C0750,online,PW-0035,1,9.06,0.021,8.87
O034105,2024-11-20,C0760,online,PW-0067,1,25.95,0.079,23.89
O034796,2024-11-20,C0773,phone,PW-0076,9,33.13,0.008,295.86
O034796,2024-11-20,C0773,phone,PW-0067,10,25.95,0.008,257.49
O034796,2024-11-20,C0773,phone,PW-0077,5,4.19,0.008,20.79
O034796,2024-11-20,C0773,phone,PW-0065,10,4.04,0.008,40.09
O034796,2024-11-20,C0773,phone,PW-0066,4,13.92,0.008,55.25
O034796,2024-11-20,C0773,phone,PW-0046,4,105.33,0.008,418.06
O034889,2024-11-20,C0774,online,PW-0020,1,9.81,0.0,9.81
O034889,2024-11-20,C0774,online,PW-0043,1,12.0,0.0,12.0
O034889,2024-11-20,C0774,online,PW-0090,1,163.87,0.0,163.87
O034889,2024-11-20,C0774,online,PW-0045,1,19.22,0.0,19.22
O034889,2024-11-20,C0774,online,PW-0094,1,116.95,0.0,116.95
O035321,2024-11-20,C0787,phone,PW-0014,1,12.14,0.0,12.14
O035321,2024-11-20,C0787,phone,PW-0109,1,46.33,0.0,46.33
O035321,2024-11-20,C0787,phone,PW-0096,1,61.07,0.0,61.07
O035321,2024-11-20,C0787,phone,PW-0104,1,9.81,0.0,9.81
O036297,2024-11-20,C0810,rep,PW-0070,2,22.02,0.195,35.47
O036297,2024-11-20,C0810,rep,PW-0118,7,15.01,0.195,84.62
O036297,2024-11-20,C0810,rep,PW-0119,3,36.67,0.195,88.59
O036297,2024-11-20,C0810,rep,PW-0091,6,11.02,0.195,53.25
O037294,2024-11-20,C0829,phone,PW-0028,1,35.75,0.022,34.96
O038169,2024-11-20,C0848,online,PW-0103,1,46.82,0.083,42.95
O038169,2024-11-20,C0848,online,PW-0010,1,80.88,0.083,74.2
O038431,2024-11-20,C0856,rep,PW-0105,13,8.33,0.181,88.64
O038431,2024-11-20,C0856,rep,PW-0107,3,26.79,0.181,65.78
O038979,2024-11-20,C0872,online,PW-0006,1,7.73,0.082,7.1
O038979,2024-11-20,C0872,online,PW-0044,1,12.9,0.082,11.84
O038980,2024-11-20,C0872,online,PW-0054,1,36.39,0.0,36.39
O039150,2024-11-20,C0875,phone,PW-0042,1,20.4,0.071,18.96
O039150,2024-11-20,C0875,phone,PW-0085,1,51.95,0.071,48.27
O039150,2024-11-20,C0875,phone,PW-0050,1,36.02,0.071,33.47
O039150,2024-11-20,C0875,phone,PW-0091,1,11.02,0.071,10.24
O039150,2024-11-20,C0875,phone,PW-0037,2,118.04,0.071,219.37
O039151,2024-11-20,C0875,online,PW-0030,1,70.61,0.073,65.43
O039151,2024-11-20,C0875,online,PW-0033,1,21.37,0.073,19.8
O039151,2024-11-20,C0875,online,PW-0092,1,88.65,0.073,82.14
O039778,2024-11-20,C0891,online,PW-0072,1,39.77,0.045,37.98
O039778,2024-11-20,C0891,online,PW-0100,1,71.86,0.045,68.62
O039778,2024-11-20,C0891,online,PW-0093,1,61.31,0.045,58.55
O039778,2024-11-20,C0891,online,PW-0097,1,22.64,0.045,21.62
O039935,2024-11-20,C0894,online,PW-0039,1,104.74,0.042,100.35
O000243,2024-11-21,C0006,online,PW-0081,1,10.94,0.047,10.43
O000243,2024-11-21,C0006,online,PW-0107,1,26.79,0.047,25.54
O000243,2024-11-21,C0006,online,PW-0106,1,6.92,0.047,6.6
O000330,2024-11-21,C0010,online,PW-0075,1,19.36,0.089,17.64
O000330,2024-11-21,C0010,online,PW-0030,1,70.61,0.089,64.35
O000330,2024-11-21,C0010,online,PW-0067,1,25.95,0.089,23.65
O000555,2024-11-21,C0018,online,PW-0108,1,7.56,0.098,6.82
O000555,2024-11-21,C0018,online,PW-0107,1,26.79,0.098,24.17
O000555,2024-11-21,C0018,online,PW-0054,2,36.39,0.098,65.66
O000555,2024-11-21,C0018,online,PW-0015,4,67.01,0.098,241.81
O000673,2024-11-21,C0021,online,PW-0078,1,19.98,0.0,19.98
O000673,2024-11-21,C0021,online,PW-0086,1,7.94,0.0,7.94
O000936,2024-11-21,C0028,phone,PW-0114,4,14.68,0.026,57.22
O000936,2024-11-21,C0028,phone,PW-0002,7,8.48,0.026,57.84
O000936,2024-11-21,C0028,phone,PW-0063,2,9.62,0.026,18.75
O000936,2024-11-21,C0028,phone,PW-0025,2,40.81,0.026,79.53
O000936,2024-11-21,C0028,phone,PW-0010,2,80.88,0.026,157.62
O000936,2024-11-21,C0028,phone,PW-0049,4,30.18,0.026,117.63
O001389,2024-11-21,C0037,rep,PW-0117,16,30.69,0.085,449.28
O001389,2024-11-21,C0037,rep,PW-0052,16,21.67,0.085,317.23
O001494,2024-11-21,C0038,phone,PW-0112,6,8.94,0.0,53.64
O001494,2024-11-21,C0038,phone,PW-0039,5,104.74,0.0,523.7
O001494,2024-11-21,C0038,phone,PW-0044,3,12.9,0.0,38.7
O001711,2024-11-21,C0043,phone,PW-0089,1,47.96,0.032,46.43
O001849,2024-11-21,C0047,rep,PW-0035,3,9.06,0.137,23.46
O001849,2024-11-21,C0047,rep,PW-0099,28,10.88,0.137,262.94
O001849,2024-11-21,C0047,rep,PW-0004,13,87.75,0.137,984.6
O001849,2024-11-21,C0047,rep,PW-0005,25,7.82,0.137,168.74
O001849,2024-11-21,C0047,rep,PW-0038,18,21.66,0.137,336.51
O001851,2024-11-21,C0047,online,PW-0055,2,67.63,0.041,129.68
O002167,2024-11-21,C0056,rep,PW-0069,4,7.15,0.159,24.05
O002996,2024-11-21,C0077,online,PW-0096,1,61.07,0.02,59.85
O002996,2024-11-21,C0077,online,PW-0093,1,61.31,0.02,60.09
O003739,2024-11-21,C0092,online,PW-0104,1,9.81,0.088,8.94
O003878,2024-11-21,C0097,online,PW-0004,1,87.75,0.076,81.07
O003878,2024-11-21,C0097,online,PW-0075,2,19.36,0.076,35.77
O003878,2024-11-21,C0097,online,PW-0086,1,7.94,0.076,7.34
O005652,2024-11-21,C0139,phone,PW-0007,1,63.84,0.001,63.76
O006104,2024-11-21,C0150,online,PW-0007,1,63.84,0.0,63.84
O007561,2024-11-21,C0177,online,PW-0037,2,118.04,0.039,226.98
O007561,2024-11-21,C0177,online,PW-0119,1,36.67,0.039,35.26
O007561,2024-11-21,C0177,online,PW-0057,1,28.05,0.039,26.97
O007561,2024-11-21,C0177,online,PW-0002,1,8.48,0.039,8.15
O007561,2024-11-21,C0177,online,PW-0022,1,91.45,0.039,87.92
O007561,2024-11-21,C0177,online,PW-0040,1,37.64,0.039,36.19
O008063,2024-11-21,C0189,online,PW-0065,2,4.04,0.08,7.43
O008063,2024-11-21,C0189,online,PW-0069,1,7.15,0.08,6.58
O008770,2024-11-21,C0203,online,PW-0077,2,4.19,0.011,8.29
O008770,2024-11-21,C0203,online,PW-0073,4,21.74,0.011,85.98
O010150,2024-11-21,C0225,online,PW-0052,1,21.67,0.072,20.11
O010150,2024-11-21,C0225,online,PW-0006,1,7.73,0.072,7.17
O010150,2024-11-21,C0225,online,PW-0039,1,104.74,0.072,97.21
O010150,2024-11-21,C0225,online,PW-0080,1,6.04,0.072,5.61
O010150,2024-11-21,C0225,online,PW-0008,1,33.84,0.072,31.41
O010150,2024-11-21,C0225,online,PW-0051,1,11.21,0.072,10.4
O010150,2024-11-21,C0225,online,PW-0004,1,87.75,0.072,81.44
O010150,2024-11-21,C0225,online,PW-0022,1,91.45,0.072,84.88
O010666,2024-11-21,C0239,phone,PW-0076,1,33.13,0.05,31.46
O010666,2024-11-21,C0239,phone,PW-0063,1,9.62,0.05,9.13
O011959,2024-11-21,C0266,online,PW-0089,4,47.96,0.006,190.68
O011959,2024-11-21,C0266,online,PW-0025,2,40.81,0.006,81.13
O011959,2024-11-21,C0266,online,PW-0085,1,51.95,0.006,51.64
O012594,2024-11-21,C0279,rep,PW-0078,3,19.98,0.157,50.52
O012594,2024-11-21,C0279,rep,PW-0070,10,22.02,0.157,185.6
O012594,2024-11-21,C0279,rep,PW-0055,11,67.63,0.157,627.05
O013103,2024-11-21,C0294,online,PW-0107,2,26.79,0.0,53.58
O013103,2024-11-21,C0294,online,PW-0067,1,25.95,0.0,25.95
O013103,2024-11-21,C0294,online,PW-0077,1,4.19,0.0,4.19
O013698,2024-11-21,C0306,phone,PW-0068,1,7.98,0.0,7.98
O013698,2024-11-21,C0306,phone,PW-0087,3,20.54,0.0,61.62
O016667,2024-11-21,C0370,phone,PW-0025,4,40.81,0.072,151.49
O016667,2024-11-21,C0370,phone,PW-0034,3,13.01,0.072,36.22
O016667,2024-11-21,C0370,phone,PW-0040,1,37.64,0.072,34.93
O017830,2024-11-21,C0397,rep,PW-0044,16,12.9,0.136,178.3
O017830,2024-11-21,C0397,rep,PW-0012,16,54.27,0.136,750.12
O017830,2024-11-21,C0397,rep,PW-0046,22,105.33,0.136,2001.81
O017830,2024-11-21,C0397,rep,PW-0088,10,33.75,0.136,291.56
O017830,2024-11-21,C0397,rep,PW-0038,18,21.66,0.136,336.81
O017830,2024-11-21,C0397,rep,PW-0061,5,8.97,0.136,38.74
O017830,2024-11-21,C0397,rep,PW-0058,13,24.57,0.136,275.93
O018298,2024-11-21,C0409,rep,PW-0054,13,36.39,0.195,380.59
O018298,2024-11-21,C0409,rep,PW-0044,6,12.9,0.195,62.27
O019095,2024-11-21,C0425,online,PW-0050,1,36.02,0.002,35.93
O020386,2024-11-21,C0457,online,PW-0008,1,33.84,0.04,32.48
O020386,2024-11-21,C0457,online,PW-0117,1,30.69,0.04,29.46
O020386,2024-11-21,C0457,online,PW-0114,1,14.68,0.04,14.09
O020386,2024-11-21,C0457,online,PW-0018,1,32.06,0.04,30.77
O021940,2024-11-21,C0493,rep,PW-0009,3,8.76,0.1,23.65
O021940,2024-11-21,C0493,rep,PW-0019,5,9.73,0.1,43.77
O021940,2024-11-21,C0493,rep,PW-0013,3,75.34,0.1,203.37
O021940,2024-11-21,C0493,rep,PW-0118,1,15.01,0.1,13.51
O021940,2024-11-21,C0493,rep,PW-0109,2,46.33,0.1,83.37
O022177,2024-11-21,C0498,rep,PW-0004,7,87.75,0.112,545.75
O022177,2024-11-21,C0498,rep,PW-0072,5,39.77,0.112,176.67
O022177,2024-11-21,C0498,rep,PW-0068,6,7.98,0.112,42.54
O022177,2024-11-21,C0498,rep,PW-0094,5,116.95,0.112,519.54
O022928,2024-11-21,C0517,online,PW-0040,1,37.64,0.017,37.0
O022928,2024-11-21,C0517,online,PW-0034,1,13.01,0.017,12.79
O022928,2024-11-21,C0517,online,PW-0030,1,70.61,0.017,69.4
O022928,2024-11-21,C0517,online,PW-0061,1,8.97,0.017,8.82
O023086,2024-11-21,C0520,online,PW-0032,2,34.89,0.0,69.78
O023086,2024-11-21,C0520,online,PW-0037,2,118.04,0.0,236.08
O023270,2024-11-21,C0523,online,PW-0042,1,20.4,0.055,19.28
O023270,2024-11-21,C0523,online,PW-0035,1,9.06,0.055,8.56
O023270,2024-11-21,C0523,online,PW-0034,1,13.01,0.055,12.29
O023270,2024-11-21,C0523,online,PW-0004,1,87.75,0.055,82.92
O023270,2024-11-21,C0523,online,PW-0032,1,34.89,0.055,32.97
O023298,2024-11-21,C0525,phone,PW-0030,3,70.61,0.0,211.83
O023663,2024-11-21,C0538,phone,PW-0040,2,37.64,0.003,75.05
O023663,2024-11-21,C0538,phone,PW-0024,1,93.78,0.003,93.5
O023663,2024-11-21,C0538,phone,PW-0073,2,21.74,0.003,43.35
O023663,2024-11-21,C0538,phone,PW-0026,1,26.87,0.003,26.79
O023960,2024-11-21,C0545,online,PW-0113,1,5.48,0.091,4.98
O023960,2024-11-21,C0545,online,PW-0110,1,7.04,0.091,6.4
O023960,2024-11-21,C0545,online,PW-0101,1,16.66,0.091,15.14
O024652,2024-11-21,C0560,online,PW-0114,1,14.68,0.004,14.62
O024652,2024-11-21,C0560,online,PW-0006,1,7.73,0.004,7.7
O024652,2024-11-21,C0560,online,PW-0023,1,19.03,0.004,18.95
O025118,2024-11-21,C0568,rep,PW-0117,7,30.69,0.166,179.12
O025118,2024-11-21,C0568,rep,PW-0100,2,71.86,0.166,119.83
O025118,2024-11-21,C0568,rep,PW-0029,4,8.25,0.166,27.51
O025118,2024-11-21,C0568,rep,PW-0025,3,40.81,0.166,102.08
O025118,2024-11-21,C0568,rep,PW-0076,5,33.13,0.166,138.11
O026442,2024-11-21,C0599,online,PW-0066,2,13.92,0.019,27.32
O026442,2024-11-21,C0599,online,PW-0015,2,67.01,0.019,131.51
O026796,2024-11-21,C0604,phone,PW-0111,3,4.68,0.073,13.01
O027143,2024-11-21,C0613,rep,PW-0001,14,11.36,0.164,132.97
O027143,2024-11-21,C0613,rep,PW-0059,6,17.36,0.164,87.09
O027143,2024-11-21,C0613,rep,PW-0099,5,10.88,0.164,45.48
O027143,2024-11-21,C0613,rep,PW-0082,17,11.37,0.164,161.61
O027143,2024-11-21,C0613,rep,PW-0074,6,8.22,0.164,41.24
O027143,2024-11-21,C0613,rep,PW-0100,5,71.86,0.164,300.41
O027143,2024-11-21,C0613,rep,PW-0076,14,33.13,0.164,387.8
O027143,2024-11-21,C0613,rep,PW-0037,12,118.04,0.164,1184.33
O027143,2024-11-21,C0613,rep,PW-0022,6,91.45,0.164,458.77
O029091,2024-11-21,C0656,phone,PW-0110,3,7.04,0.004,21.04
O029091,2024-11-21,C0656,phone,PW-0009,1,8.76,0.004,8.73
O029091,2024-11-21,C0656,phone,PW-0008,1,33.84,0.004,33.71
O029091,2024-11-21,C0656,phone,PW-0080,1,6.04,0.004,6.02
